Images read by center camera,Images read by Left camera,Images read by Right Camera,Steering ,Throttle,Brake,speed
Center_2021_08_22_22_35_32_489.jpg,Left_2021_08_22_22_35_32_489.jpg,Right_2021_08_22_22_35_32_489.jpg,0,0,0,23.11525
Center_2021_08_22_22_35_32_589.jpg,Left_2021_08_22_22_35_32_589.jpg,Right_2021_08_22_22_35_32_589.jpg,0,0,0,22.88372
Center_2021_08_22_22_35_32_692.jpg,Left_2021_08_22_22_35_32_692.jpg,Right_2021_08_22_22_35_32_692.jpg,-0.25,0,0,22.62359
Center_2021_08_22_22_35_32_797.jpg,Left_2021_08_22_22_35_32_797.jpg,Right_2021_08_22_22_35_32_797.jpg,0,0,0,22.32265
Center_2021_08_22_22_35_32_893.jpg,Left_2021_08_22_22_35_32_893.jpg,Right_2021_08_22_22_35_32_893.jpg,0,0,0,22.09132
Center_2021_08_22_22_35_32_993.jpg,Left_2021_08_22_22_35_32_993.jpg,Right_2021_08_22_22_35_32_993.jpg,0,0,0,21.86869
Center_2021_08_22_22_35_33_096.jpg,Left_2021_08_22_22_35_33_096.jpg,Right_2021_08_22_22_35_33_096.jpg,0,0,0,21.64902
Center_2021_08_22_22_35_33_195.jpg,Left_2021_08_22_22_35_33_195.jpg,Right_2021_08_22_22_35_33_195.jpg,0,0.2972103,0,21.6495
Center_2021_08_22_22_35_33_295.jpg,Left_2021_08_22_22_35_33_295.jpg,Right_2021_08_22_22_35_33_295.jpg,0,0.5967204,0,22.00616
Center_2021_08_22_22_35_33_395.jpg,Left_2021_08_22_22_35_33_395.jpg,Right_2021_08_22_22_35_33_395.jpg,0,0.8993664,0,22.72625
Center_2021_08_22_22_35_33_493.jpg,Left_2021_08_22_22_35_33_493.jpg,Right_2021_08_22_22_35_33_493.jpg,0,1,0,23.68364
Center_2021_08_22_22_35_33_596.jpg,Left_2021_08_22_22_35_33_596.jpg,Right_2021_08_22_22_35_33_596.jpg,0,1,0,24.65821
Center_2021_08_22_22_35_33_696.jpg,Left_2021_08_22_22_35_33_696.jpg,Right_2021_08_22_22_35_33_696.jpg,0,1,0,25.61767
Center_2021_08_22_22_35_33_795.jpg,Left_2021_08_22_22_35_33_795.jpg,Right_2021_08_22_22_35_33_795.jpg,0,1,0,26.56845
Center_2021_08_22_22_35_33_897.jpg,Left_2021_08_22_22_35_33_897.jpg,Right_2021_08_22_22_35_33_897.jpg,0,0.8565442,0,27.45831
Center_2021_08_22_22_35_33_994.jpg,Left_2021_08_22_22_35_33_994.jpg,Right_2021_08_22_22_35_33_994.jpg,0,0.5628517,0,28.02
Center_2021_08_22_22_35_34_096.jpg,Left_2021_08_22_22_35_34_096.jpg,Right_2021_08_22_22_35_34_096.jpg,0,0.2598388,0,28.21142
Center_2021_08_22_22_35_34_196.jpg,Left_2021_08_22_22_35_34_196.jpg,Right_2021_08_22_22_35_34_196.jpg,0,0.2612983,0,28.14456
Center_2021_08_22_22_35_34_295.jpg,Left_2021_08_22_22_35_34_295.jpg,Right_2021_08_22_22_35_34_295.jpg,0,0.5566567,0,28.37932
Center_2021_08_22_22_35_34_397.jpg,Left_2021_08_22_22_35_34_397.jpg,Right_2021_08_22_22_35_34_397.jpg,0,0.8617039,0,28.97769
Center_2021_08_22_22_35_34_501.jpg,Left_2021_08_22_22_35_34_501.jpg,Right_2021_08_22_22_35_34_501.jpg,0,1,0,30.04955
Center_2021_08_22_22_35_34_603.jpg,Left_2021_08_22_22_35_34_603.jpg,Right_2021_08_22_22_35_34_603.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_34_704.jpg,Left_2021_08_22_22_35_34_704.jpg,Right_2021_08_22_22_35_34_704.jpg,0,1,0,30.19035
Center_2021_08_22_22_35_34_805.jpg,Left_2021_08_22_22_35_34_805.jpg,Right_2021_08_22_22_35_34_805.jpg,0,1,0,30.19036
Center_2021_08_22_22_35_34_911.jpg,Left_2021_08_22_22_35_34_911.jpg,Right_2021_08_22_22_35_34_911.jpg,0,1,0,30.19026
Center_2021_08_22_22_35_35_012.jpg,Left_2021_08_22_22_35_35_012.jpg,Right_2021_08_22_22_35_35_012.jpg,0,1,0,30.19034
Center_2021_08_22_22_35_35_115.jpg,Left_2021_08_22_22_35_35_115.jpg,Right_2021_08_22_22_35_35_115.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_35_219.jpg,Left_2021_08_22_22_35_35_219.jpg,Right_2021_08_22_22_35_35_219.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_35_323.jpg,Left_2021_08_22_22_35_35_323.jpg,Right_2021_08_22_22_35_35_323.jpg,0,1,0,30.19049
Center_2021_08_22_22_35_35_425.jpg,Left_2021_08_22_22_35_35_425.jpg,Right_2021_08_22_22_35_35_425.jpg,0,0.8467084,0,30.15559
Center_2021_08_22_22_35_35_529.jpg,Left_2021_08_22_22_35_35_529.jpg,Right_2021_08_22_22_35_35_529.jpg,0,0.8540608,0,30.14969
Center_2021_08_22_22_35_35_637.jpg,Left_2021_08_22_22_35_35_637.jpg,Right_2021_08_22_22_35_35_637.jpg,0,1,0,30.18989
Center_2021_08_22_22_35_35_740.jpg,Left_2021_08_22_22_35_35_740.jpg,Right_2021_08_22_22_35_35_740.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_35_846.jpg,Left_2021_08_22_22_35_35_846.jpg,Right_2021_08_22_22_35_35_846.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_35_952.jpg,Left_2021_08_22_22_35_35_952.jpg,Right_2021_08_22_22_35_35_952.jpg,0,0.6840604,0,30.11653
Center_2021_08_22_22_35_36_057.jpg,Left_2021_08_22_22_35_36_057.jpg,Right_2021_08_22_22_35_36_057.jpg,0,0.3689905,0,30.0174
Center_2021_08_22_22_35_36_163.jpg,Left_2021_08_22_22_35_36_163.jpg,Right_2021_08_22_22_35_36_163.jpg,-0.15,0.04982167,0,29.84854
Center_2021_08_22_22_35_36_269.jpg,Left_2021_08_22_22_35_36_269.jpg,Right_2021_08_22_22_35_36_269.jpg,-0.4,0,0,29.45492
Center_2021_08_22_22_35_36_376.jpg,Left_2021_08_22_22_35_36_376.jpg,Right_2021_08_22_22_35_36_376.jpg,0,0,0,29.14602
Center_2021_08_22_22_35_36_486.jpg,Left_2021_08_22_22_35_36_486.jpg,Right_2021_08_22_22_35_36_486.jpg,0,0,0,28.79324
Center_2021_08_22_22_35_36_590.jpg,Left_2021_08_22_22_35_36_590.jpg,Right_2021_08_22_22_35_36_590.jpg,0,0,0,28.50392
Center_2021_08_22_22_35_36_692.jpg,Left_2021_08_22_22_35_36_692.jpg,Right_2021_08_22_22_35_36_692.jpg,0,0,0,28.21768
Center_2021_08_22_22_35_36_802.jpg,Left_2021_08_22_22_35_36_802.jpg,Right_2021_08_22_22_35_36_802.jpg,0,0,0,27.87802
Center_2021_08_22_22_35_36_910.jpg,Left_2021_08_22_22_35_36_910.jpg,Right_2021_08_22_22_35_36_910.jpg,-0.25,0,0,27.56537
Center_2021_08_22_22_35_37_020.jpg,Left_2021_08_22_22_35_37_020.jpg,Right_2021_08_22_22_35_37_020.jpg,0,0,0,27.14912
Center_2021_08_22_22_35_37_129.jpg,Left_2021_08_22_22_35_37_129.jpg,Right_2021_08_22_22_35_37_129.jpg,0,0,0,26.87299
Center_2021_08_22_22_35_37_237.jpg,Left_2021_08_22_22_35_37_237.jpg,Right_2021_08_22_22_35_37_237.jpg,0,0,0,26.60253
Center_2021_08_22_22_35_37_345.jpg,Left_2021_08_22_22_35_37_345.jpg,Right_2021_08_22_22_35_37_345.jpg,0,0,0,26.28224
Center_2021_08_22_22_35_37_457.jpg,Left_2021_08_22_22_35_37_457.jpg,Right_2021_08_22_22_35_37_457.jpg,0,0,0,26.01834
Center_2021_08_22_22_35_37_566.jpg,Left_2021_08_22_22_35_37_566.jpg,Right_2021_08_22_22_35_37_566.jpg,0,0,0,25.70516
Center_2021_08_22_22_35_37_678.jpg,Left_2021_08_22_22_35_37_678.jpg,Right_2021_08_22_22_35_37_678.jpg,0,0,0,25.44707
Center_2021_08_22_22_35_37_788.jpg,Left_2021_08_22_22_35_37_788.jpg,Right_2021_08_22_22_35_37_788.jpg,-0.3,0,0,25.09046
Center_2021_08_22_22_35_37_895.jpg,Left_2021_08_22_22_35_37_895.jpg,Right_2021_08_22_22_35_37_895.jpg,0,0,0,24.8319
Center_2021_08_22_22_35_38_007.jpg,Left_2021_08_22_22_35_38_007.jpg,Right_2021_08_22_22_35_38_007.jpg,0,0,0,24.53232
Center_2021_08_22_22_35_38_114.jpg,Left_2021_08_22_22_35_38_114.jpg,Right_2021_08_22_22_35_38_114.jpg,0,0,0,24.28594
Center_2021_08_22_22_35_38_224.jpg,Left_2021_08_22_22_35_38_224.jpg,Right_2021_08_22_22_35_38_224.jpg,0,0.1683156,0,24.08293
Center_2021_08_22_22_35_38_333.jpg,Left_2021_08_22_22_35_38_333.jpg,Right_2021_08_22_22_35_38_333.jpg,0,0.4956954,0,24.29628
Center_2021_08_22_22_35_38_442.jpg,Left_2021_08_22_22_35_38_442.jpg,Right_2021_08_22_22_35_38_442.jpg,0,0.8196273,0,25.02171
Center_2021_08_22_22_35_38_552.jpg,Left_2021_08_22_22_35_38_552.jpg,Right_2021_08_22_22_35_38_552.jpg,0,1,0,25.94492
Center_2021_08_22_22_35_38_661.jpg,Left_2021_08_22_22_35_38_661.jpg,Right_2021_08_22_22_35_38_661.jpg,0,1,0,27.08203
Center_2021_08_22_22_35_38_777.jpg,Left_2021_08_22_22_35_38_777.jpg,Right_2021_08_22_22_35_38_777.jpg,0,1,0,28.01806
Center_2021_08_22_22_35_38_886.jpg,Left_2021_08_22_22_35_38_886.jpg,Right_2021_08_22_22_35_38_886.jpg,0,1,0,29.12875
Center_2021_08_22_22_35_38_996.jpg,Left_2021_08_22_22_35_38_996.jpg,Right_2021_08_22_22_35_38_996.jpg,0,1,0,30.04408
Center_2021_08_22_22_35_39_109.jpg,Left_2021_08_22_22_35_39_109.jpg,Right_2021_08_22_22_35_39_109.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_39_223.jpg,Left_2021_08_22_22_35_39_223.jpg,Right_2021_08_22_22_35_39_223.jpg,0,1,0,30.19027
Center_2021_08_22_22_35_39_331.jpg,Left_2021_08_22_22_35_39_331.jpg,Right_2021_08_22_22_35_39_331.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_39_448.jpg,Left_2021_08_22_22_35_39_448.jpg,Right_2021_08_22_22_35_39_448.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_39_563.jpg,Left_2021_08_22_22_35_39_563.jpg,Right_2021_08_22_22_35_39_563.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_39_676.jpg,Left_2021_08_22_22_35_39_676.jpg,Right_2021_08_22_22_35_39_676.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_39_791.jpg,Left_2021_08_22_22_35_39_791.jpg,Right_2021_08_22_22_35_39_791.jpg,0,1,0,30.19039
Center_2021_08_22_22_35_39_904.jpg,Left_2021_08_22_22_35_39_904.jpg,Right_2021_08_22_22_35_39_904.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_40_022.jpg,Left_2021_08_22_22_35_40_022.jpg,Right_2021_08_22_22_35_40_022.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_40_134.jpg,Left_2021_08_22_22_35_40_134.jpg,Right_2021_08_22_22_35_40_134.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_40_249.jpg,Left_2021_08_22_22_35_40_249.jpg,Right_2021_08_22_22_35_40_249.jpg,0,0.8201203,0,30.14973
Center_2021_08_22_22_35_40_361.jpg,Left_2021_08_22_22_35_40_361.jpg,Right_2021_08_22_22_35_40_361.jpg,-0.3,0.4817131,0,30.04395
Center_2021_08_22_22_35_40_479.jpg,Left_2021_08_22_22_35_40_479.jpg,Right_2021_08_22_22_35_40_479.jpg,0,0.1310782,0,29.88083
Center_2021_08_22_22_35_40_590.jpg,Left_2021_08_22_22_35_40_590.jpg,Right_2021_08_22_22_35_40_590.jpg,0,0,0,29.60339
Center_2021_08_22_22_35_40_706.jpg,Left_2021_08_22_22_35_40_706.jpg,Right_2021_08_22_22_35_40_706.jpg,0,0,0,29.24631
Center_2021_08_22_22_35_40_821.jpg,Left_2021_08_22_22_35_40_821.jpg,Right_2021_08_22_22_35_40_821.jpg,0,0,0,28.89422
Center_2021_08_22_22_35_40_933.jpg,Left_2021_08_22_22_35_40_933.jpg,Right_2021_08_22_22_35_40_933.jpg,0,0,0,28.60408
Center_2021_08_22_22_35_41_049.jpg,Left_2021_08_22_22_35_41_049.jpg,Right_2021_08_22_22_35_41_049.jpg,0,0.1702209,0,28.35128
Center_2021_08_22_22_35_41_161.jpg,Left_2021_08_22_22_35_41_161.jpg,Right_2021_08_22_22_35_41_161.jpg,0,0.5086944,0,28.57089
Center_2021_08_22_22_35_41_276.jpg,Left_2021_08_22_22_35_41_276.jpg,Right_2021_08_22_22_35_41_276.jpg,0,0.8515584,0,29.14204
Center_2021_08_22_22_35_41_391.jpg,Left_2021_08_22_22_35_41_391.jpg,Right_2021_08_22_22_35_41_391.jpg,0,1,0,30.18406
Center_2021_08_22_22_35_41_504.jpg,Left_2021_08_22_22_35_41_504.jpg,Right_2021_08_22_22_35_41_504.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_41_620.jpg,Left_2021_08_22_22_35_41_620.jpg,Right_2021_08_22_22_35_41_620.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_41_734.jpg,Left_2021_08_22_22_35_41_734.jpg,Right_2021_08_22_22_35_41_734.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_41_848.jpg,Left_2021_08_22_22_35_41_848.jpg,Right_2021_08_22_22_35_41_848.jpg,-0.3,1,0,30.16925
Center_2021_08_22_22_35_41_959.jpg,Left_2021_08_22_22_35_41_959.jpg,Right_2021_08_22_22_35_41_959.jpg,0,0.6660088,0,30.1072
Center_2021_08_22_22_35_42_073.jpg,Left_2021_08_22_22_35_42_073.jpg,Right_2021_08_22_22_35_42_073.jpg,0,0.3258094,0,30.02665
Center_2021_08_22_22_35_42_185.jpg,Left_2021_08_22_22_35_42_185.jpg,Right_2021_08_22_22_35_42_185.jpg,0,0,0,29.78818
Center_2021_08_22_22_35_42_298.jpg,Left_2021_08_22_22_35_42_298.jpg,Right_2021_08_22_22_35_42_298.jpg,0,0,0,29.48772
Center_2021_08_22_22_35_42_411.jpg,Left_2021_08_22_22_35_42_411.jpg,Right_2021_08_22_22_35_42_411.jpg,0,0.3383268,0,29.4414
Center_2021_08_22_22_35_42_520.jpg,Left_2021_08_22_22_35_42_520.jpg,Right_2021_08_22_22_35_42_520.jpg,0,0.6667701,0,29.88126
Center_2021_08_22_22_35_42_637.jpg,Left_2021_08_22_22_35_42_637.jpg,Right_2021_08_22_22_35_42_637.jpg,0,1,0,30.18636
Center_2021_08_22_22_35_42_751.jpg,Left_2021_08_22_22_35_42_751.jpg,Right_2021_08_22_22_35_42_751.jpg,0,1,0,30.19025
Center_2021_08_22_22_35_42_866.jpg,Left_2021_08_22_22_35_42_866.jpg,Right_2021_08_22_22_35_42_866.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_42_974.jpg,Left_2021_08_22_22_35_42_974.jpg,Right_2021_08_22_22_35_42_974.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_43_086.jpg,Left_2021_08_22_22_35_43_086.jpg,Right_2021_08_22_22_35_43_086.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_43_201.jpg,Left_2021_08_22_22_35_43_201.jpg,Right_2021_08_22_22_35_43_201.jpg,0,1,0,30.19019
Center_2021_08_22_22_35_43_311.jpg,Left_2021_08_22_22_35_43_311.jpg,Right_2021_08_22_22_35_43_311.jpg,0,1,0,30.19012
Center_2021_08_22_22_35_43_424.jpg,Left_2021_08_22_22_35_43_424.jpg,Right_2021_08_22_22_35_43_424.jpg,0.3,1,0,30.16954
Center_2021_08_22_22_35_43_539.jpg,Left_2021_08_22_22_35_43_539.jpg,Right_2021_08_22_22_35_43_539.jpg,0,1,0,30.18645
Center_2021_08_22_22_35_43_651.jpg,Left_2021_08_22_22_35_43_651.jpg,Right_2021_08_22_22_35_43_651.jpg,0,1,0,30.18998
Center_2021_08_22_22_35_43_763.jpg,Left_2021_08_22_22_35_43_763.jpg,Right_2021_08_22_22_35_43_763.jpg,0,1,0,30.19016
Center_2021_08_22_22_35_43_884.jpg,Left_2021_08_22_22_35_43_884.jpg,Right_2021_08_22_22_35_43_884.jpg,0,1,0,30.19057
Center_2021_08_22_22_35_44_005.jpg,Left_2021_08_22_22_35_44_005.jpg,Right_2021_08_22_22_35_44_005.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_44_123.jpg,Left_2021_08_22_22_35_44_123.jpg,Right_2021_08_22_22_35_44_123.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_44_246.jpg,Left_2021_08_22_22_35_44_246.jpg,Right_2021_08_22_22_35_44_246.jpg,-0.3,1,0,30.16932
Center_2021_08_22_22_35_44_368.jpg,Left_2021_08_22_22_35_44_368.jpg,Right_2021_08_22_22_35_44_368.jpg,0,0.8200033,0,30.14576
Center_2021_08_22_22_35_44_488.jpg,Left_2021_08_22_22_35_44_488.jpg,Right_2021_08_22_22_35_44_488.jpg,0,0.8219737,0,30.13901
Center_2021_08_22_22_35_44_619.jpg,Left_2021_08_22_22_35_44_619.jpg,Right_2021_08_22_22_35_44_619.jpg,0,1,0,30.19047
Center_2021_08_22_22_35_44_734.jpg,Left_2021_08_22_22_35_44_734.jpg,Right_2021_08_22_22_35_44_734.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_44_851.jpg,Left_2021_08_22_22_35_44_851.jpg,Right_2021_08_22_22_35_44_851.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_44_971.jpg,Left_2021_08_22_22_35_44_971.jpg,Right_2021_08_22_22_35_44_971.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_45_086.jpg,Left_2021_08_22_22_35_45_086.jpg,Right_2021_08_22_22_35_45_086.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_45_202.jpg,Left_2021_08_22_22_35_45_202.jpg,Right_2021_08_22_22_35_45_202.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_45_319.jpg,Left_2021_08_22_22_35_45_319.jpg,Right_2021_08_22_22_35_45_319.jpg,0,1,0,30.19034
Center_2021_08_22_22_35_45_437.jpg,Left_2021_08_22_22_35_45_437.jpg,Right_2021_08_22_22_35_45_437.jpg,0,1,0,30.19052
Center_2021_08_22_22_35_45_554.jpg,Left_2021_08_22_22_35_45_554.jpg,Right_2021_08_22_22_35_45_554.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_45_671.jpg,Left_2021_08_22_22_35_45_671.jpg,Right_2021_08_22_22_35_45_671.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_45_792.jpg,Left_2021_08_22_22_35_45_792.jpg,Right_2021_08_22_22_35_45_792.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_45_909.jpg,Left_2021_08_22_22_35_45_909.jpg,Right_2021_08_22_22_35_45_909.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_46_026.jpg,Left_2021_08_22_22_35_46_026.jpg,Right_2021_08_22_22_35_46_026.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_46_144.jpg,Left_2021_08_22_22_35_46_144.jpg,Right_2021_08_22_22_35_46_144.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_46_260.jpg,Left_2021_08_22_22_35_46_260.jpg,Right_2021_08_22_22_35_46_260.jpg,0,1,0,30.19032
Center_2021_08_22_22_35_46_381.jpg,Left_2021_08_22_22_35_46_381.jpg,Right_2021_08_22_22_35_46_381.jpg,0,1,0,30.19027
Center_2021_08_22_22_35_46_499.jpg,Left_2021_08_22_22_35_46_499.jpg,Right_2021_08_22_22_35_46_499.jpg,-0.15,1,0,30.18425
Center_2021_08_22_22_35_46_617.jpg,Left_2021_08_22_22_35_46_617.jpg,Right_2021_08_22_22_35_46_617.jpg,-0.4,1,0,30.15755
Center_2021_08_22_22_35_46_736.jpg,Left_2021_08_22_22_35_46_736.jpg,Right_2021_08_22_22_35_46_736.jpg,0,0.647019,0,30.10607
Center_2021_08_22_22_35_46_802.jpg,Left_2021_08_22_22_35_46_802.jpg,Right_2021_08_22_22_35_46_802.jpg,0,0.4453032,0,30.04648
Center_2021_08_22_22_35_46_911.jpg,Left_2021_08_22_22_35_46_911.jpg,Right_2021_08_22_22_35_46_911.jpg,0,0.7693866,0,30.14352
Center_2021_08_22_22_35_47_028.jpg,Left_2021_08_22_22_35_47_028.jpg,Right_2021_08_22_22_35_47_028.jpg,0,1,0,30.18957
Center_2021_08_22_22_35_47_145.jpg,Left_2021_08_22_22_35_47_145.jpg,Right_2021_08_22_22_35_47_145.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_47_262.jpg,Left_2021_08_22_22_35_47_262.jpg,Right_2021_08_22_22_35_47_262.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_47_378.jpg,Left_2021_08_22_22_35_47_378.jpg,Right_2021_08_22_22_35_47_378.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_47_494.jpg,Left_2021_08_22_22_35_47_494.jpg,Right_2021_08_22_22_35_47_494.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_47_604.jpg,Left_2021_08_22_22_35_47_604.jpg,Right_2021_08_22_22_35_47_604.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_47_721.jpg,Left_2021_08_22_22_35_47_721.jpg,Right_2021_08_22_22_35_47_721.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_47_842.jpg,Left_2021_08_22_22_35_47_842.jpg,Right_2021_08_22_22_35_47_842.jpg,-0.3,1,0,30.16923
Center_2021_08_22_22_35_47_950.jpg,Left_2021_08_22_22_35_47_950.jpg,Right_2021_08_22_22_35_47_950.jpg,0,1,0,30.18704
Center_2021_08_22_22_35_48_065.jpg,Left_2021_08_22_22_35_48_065.jpg,Right_2021_08_22_22_35_48_065.jpg,0,1,0,30.19026
Center_2021_08_22_22_35_48_176.jpg,Left_2021_08_22_22_35_48_176.jpg,Right_2021_08_22_22_35_48_176.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_48_288.jpg,Left_2021_08_22_22_35_48_288.jpg,Right_2021_08_22_22_35_48_288.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_48_395.jpg,Left_2021_08_22_22_35_48_395.jpg,Right_2021_08_22_22_35_48_395.jpg,0,1,0,30.19024
Center_2021_08_22_22_35_48_509.jpg,Left_2021_08_22_22_35_48_509.jpg,Right_2021_08_22_22_35_48_509.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_48_620.jpg,Left_2021_08_22_22_35_48_620.jpg,Right_2021_08_22_22_35_48_620.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_48_733.jpg,Left_2021_08_22_22_35_48_733.jpg,Right_2021_08_22_22_35_48_733.jpg,0,1,0,30.19032
Center_2021_08_22_22_35_48_845.jpg,Left_2021_08_22_22_35_48_845.jpg,Right_2021_08_22_22_35_48_845.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_48_951.jpg,Left_2021_08_22_22_35_48_951.jpg,Right_2021_08_22_22_35_48_951.jpg,0,1,0,30.19032
Center_2021_08_22_22_35_49_062.jpg,Left_2021_08_22_22_35_49_062.jpg,Right_2021_08_22_22_35_49_062.jpg,0,1,0,30.19032
Center_2021_08_22_22_35_49_173.jpg,Left_2021_08_22_22_35_49_173.jpg,Right_2021_08_22_22_35_49_173.jpg,0,1,0,30.1903
Center_2021_08_22_22_35_49_284.jpg,Left_2021_08_22_22_35_49_284.jpg,Right_2021_08_22_22_35_49_284.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_49_397.jpg,Left_2021_08_22_22_35_49_397.jpg,Right_2021_08_22_22_35_49_397.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_49_504.jpg,Left_2021_08_22_22_35_49_504.jpg,Right_2021_08_22_22_35_49_504.jpg,-0.3,1,0,30.16924
Center_2021_08_22_22_35_49_617.jpg,Left_2021_08_22_22_35_49_617.jpg,Right_2021_08_22_22_35_49_617.jpg,0,0.6599728,0,30.09008
Center_2021_08_22_22_35_49_724.jpg,Left_2021_08_22_22_35_49_724.jpg,Right_2021_08_22_22_35_49_724.jpg,0,0.6712438,0,30.10057
Center_2021_08_22_22_35_49_833.jpg,Left_2021_08_22_22_35_49_833.jpg,Right_2021_08_22_22_35_49_833.jpg,0,0.9983186,0,30.20003
Center_2021_08_22_22_35_49_941.jpg,Left_2021_08_22_22_35_49_941.jpg,Right_2021_08_22_22_35_49_941.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_50_047.jpg,Left_2021_08_22_22_35_50_047.jpg,Right_2021_08_22_22_35_50_047.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_50_155.jpg,Left_2021_08_22_22_35_50_155.jpg,Right_2021_08_22_22_35_50_155.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_50_263.jpg,Left_2021_08_22_22_35_50_263.jpg,Right_2021_08_22_22_35_50_263.jpg,0,1,0,30.19034
Center_2021_08_22_22_35_50_364.jpg,Left_2021_08_22_22_35_50_364.jpg,Right_2021_08_22_22_35_50_364.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_50_473.jpg,Left_2021_08_22_22_35_50_473.jpg,Right_2021_08_22_22_35_50_473.jpg,0,1,0,30.19032
Center_2021_08_22_22_35_50_580.jpg,Left_2021_08_22_22_35_50_580.jpg,Right_2021_08_22_22_35_50_580.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_50_692.jpg,Left_2021_08_22_22_35_50_692.jpg,Right_2021_08_22_22_35_50_692.jpg,0,1,0,30.19027
Center_2021_08_22_22_35_50_803.jpg,Left_2021_08_22_22_35_50_803.jpg,Right_2021_08_22_22_35_50_803.jpg,-0.15,1,0,30.18422
Center_2021_08_22_22_35_50_907.jpg,Left_2021_08_22_22_35_50_907.jpg,Right_2021_08_22_22_35_50_907.jpg,-0.4,1,0,30.15755
Center_2021_08_22_22_35_51_016.jpg,Left_2021_08_22_22_35_51_016.jpg,Right_2021_08_22_22_35_51_016.jpg,0,1,0,30.18918
Center_2021_08_22_22_35_51_121.jpg,Left_2021_08_22_22_35_51_121.jpg,Right_2021_08_22_22_35_51_121.jpg,0,1,0,30.1902
Center_2021_08_22_22_35_51_229.jpg,Left_2021_08_22_22_35_51_229.jpg,Right_2021_08_22_22_35_51_229.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_51_336.jpg,Left_2021_08_22_22_35_51_336.jpg,Right_2021_08_22_22_35_51_336.jpg,0,1,0,30.19028
Center_2021_08_22_22_35_51_439.jpg,Left_2021_08_22_22_35_51_439.jpg,Right_2021_08_22_22_35_51_439.jpg,0,1,0,30.19032
Center_2021_08_22_22_35_51_545.jpg,Left_2021_08_22_22_35_51_545.jpg,Right_2021_08_22_22_35_51_545.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_51_647.jpg,Left_2021_08_22_22_35_51_647.jpg,Right_2021_08_22_22_35_51_647.jpg,0,1,0,30.19027
Center_2021_08_22_22_35_51_754.jpg,Left_2021_08_22_22_35_51_754.jpg,Right_2021_08_22_22_35_51_754.jpg,0,1,0,30.19029
Center_2021_08_22_22_35_51_855.jpg,Left_2021_08_22_22_35_51_855.jpg,Right_2021_08_22_22_35_51_855.jpg,0,1,0,30.19031
Center_2021_08_22_22_35_51_960.jpg,Left_2021_08_22_22_35_51_960.jpg,Right_2021_08_22_22_35_51_960.jpg,0,1,0,30.19032
